\Queen\,35,1977,,,
\Queen\,39,1977,,,
\Queen\,38,1977,,,
\Queen\,45,1977,,,
\Heart\,73,1977,,,
\The Babys\,49,1977,,,
\Electric Light Orchestra\,79,1977,,,
\Supertramp\,74,1977,,,
\Kansas\,77,1977,,,
\Queen\,70,1977,,,
\Supertramp\,74,1977,,,
\Eric Clapton\,70,1977,,,
\Fleetwood Mac\,21,1977,,,
\Fleetwood Mac\,26,1977,,,
\Fleetwood Mac\,67,1977,,,
\Eddie Money\,45,1977,,,
\Billy Joel\,64,1977,,,
\Electric Light Orchestra\,79,1977,,,
\Heart\,73,1977,,,
\Fleetwood Mac\,73,1977,,,
\Ted Nugent\,58,1977,,,
\Cheap Trick\,70,1977,,,
\Foreigner\,68,1977,,,
\Meat Loaf\,50,1977,,,
\James Taylor\,60,1977,,,
\Billy Joel\,68,1977,,,
\Billy Joel\,71,1977,,,
\Jackson Browne\,56,1977,,,
\Rod Stewart\,49,1977,,,
\Dan Hill\,61,1977,,,
\Andy Gibb\,57,1977,,,
\Bob Welch\,51,1977,,,
\Styx\,64,1977,,,
\Eric Clapton\,68,1977,,,
\Eddie Money\,55,1977,,,
\Cheap Trick\,0,1977,,,
\Eddie Money\,63,1977,,,
\Ebo Taylor\,42,1977,,,
\Rush\,62,1977,,,
\Fleetwood Mac\,78,1977,,,
\Peter Gabriel\,60,1977,,,
\Neil Young\,50,1977,,,
\Iggy Pop\,21,1977,,,
\Foghat\,18,1977,,,
\Electric Light Orchestra\,1,1977,,,
\Fleetwood Mac\,79,1977,,,
\Neil Young\,10,1977,,,
\Fleetwood Mac\,18,1977,,,
\Jackson Browne\,33,1977,,,
\Billy Joel\,56,1977,,,
\Heart\,1,1977,,,
\Fleetwood Mac\,63,1977,,,
\Fleetwood Mac\,74,1977,,,
\Fleetwood Mac\,65,1977,,,
\Talking Heads\,72,1977,,,
\Peter Gabriel\,67,1977,,,
\Kansas\,77,1977,,,
\David Bowie\,24,1977,,,
\Iggy Pop\,45,1977,,,
\Queen\,76,1977,,,
\Sex Pistols\,62,1977,,,
\David Bowie\,75,1977,,,
\Fleetwood Mac\,78,1977,,,
\Fleetwood Mac\,55,1977,,,
\Billy Joel\,59,1977,,,
\Heart\,73,1977,,,
\Scorpions\,3,1977,,,
\Scorpions\,1,1977,,,
\Iggy Pop\,21,1977,,,
\Foreigner\,68,1977,,,
\George Thorogood & The Destroyers\,3,1977,,,
\Queen\,39,1977,,,
\Judas Priest\,32,1977,,,
\Foreigner\,41,1977,,,
\Ted Nugent\,46,1977,,,
\Blue Öyster Cult\,0,1977,,,
\Heart\,0,1977,,,
\UFO\,0,1977,,,
\Iggy Pop\,37,1977,,,
\Commodores\,64,1977,,,
\Parliament\,12,1977,,,
\Sylvester\,0,1977,,,
\Van Halen\,64,1978,,,
\TOTO\,75,1978,,,
\Blondie\,55,1978,,,
\Queen\,75,1978,,,
\The Cars\,56,1978,,,
\Bryan Ferry\,15,1978,,,
\Kraftwerk\,36,1978,,,
\Bob Seger\,72,1978,,,
\The Alan Parsons Project\,34,1978,,,
\Camel\,0,1978,,,
\The Alan Parsons Project\,30,1978,,,
\U.K.\,35,1978,,,
\The Alan Parsons Project\,29,1978,,,
\Dire Straits\,65,1978,,,
\Bob Seger\,18,1978,,,
\The Rolling Stones\,18,1978,,,
\Van Halen\,14,1978,,,
\Foreigner\,52,1978,,,
\The Who\,17,1978,,,
\Bob Seger\,16,1978,,,
\Gerry Rafferty\,65,1978,,,
\David Gates\,58,1978,,,
\Nicolette Larson\,49,1978,,,
\Olivia Newton-John\,28,1978,,,
\Nicolette Larson\,33,1978,,,
\Bee Gees\,14,1978,,,
\Gerry Rafferty\,69,1978,,,
\Queen\,43,1978,,,
\Queen\,67,1978,,,
\Queen\,46,1978,,,
\Queen\,64,1978,,,
\Queen\,40,1978,,,
\Queen\,41,1978,,,
\Queen\,38,1978,,,
\Queen\,40,1978,,,
\Queen\,41,1978,,,
\Queen\,37,1978,,,
\Queen\,37,1978,,,
\Queen\,83,1978,,,
\Queen\,38,1978,,,
\Van Halen\,70,1978,,,
\Cheap Trick\,69,1978,,,
\Styx\,66,1978,,,
\The Cars\,69,1978,,,
\Little River Band\,62,1978,,,
\Bob Seger\,72,1978,,,
\Dire Straits\,65,1978,,,
\The Police\,23,1978,,,
\Bob Seger\,18,1978,,,
\The Who\,17,1978,,,
\Bob Seger\,72,1978,,,
\The Cars\,69,1978,,,
\Styx\,66,1978,,,
\The Rolling Stones\,18,1978,,,
\Van Halen\,70,1978,,,
\The Who\,12,1978,,,
\Little River Band\,62,1978,,,
\The Doobie Brothers\,68,1978,,,
\Chris Rea\,42,1978,,,
\Eric Clapton\,51,1978,,,
\Ambrosia\,58,1978,,,
\Al Stewart\,46,1978,,,
\Gino Vannelli\,51,1978,,,
\Dr. Hook\,63,1978,,,
\Atlanta Rhythm Section\,42,1978,,,
\Gerry Rafferty\,69,1978,,,
\Molly Hatchet\,33,1978,,,
\Van Halen\,8,1978,,,
\Van Halen\,0,1978,,,
\TOTO\,75,1978,,,
\Cheap Trick\,69,1978,,,
\Ramones\,65,1978,,,
\Van Halen\,14,1978,,,
\Dire Straits\,25,1978,,,
\Van Halen\,3,1978,,,
\The Cars\,63,1978,,,
\Joni Haastrup\,1,1978,,,
\The Cars\,60,1978,,,
\Jackson Browne\,64,1978,,,
\Warren Zevon\,61,1978,,,
\Billy Joel\,56,1978,,,
\Van Morrison\,44,1978,,,
\Warren Zevon\,54,1978,,,
\Journey\,32,1978,,,
\The Cars\,46,1978,,,
\Foreigner\,61,1978,,,
\The Hollies\,27,1978,,,
\Journey\,1,1978,,,
\Journey\,59,1978,,,
\Foreigner\,52,1978,,,
\REO Speedwagon\,57,1978,,,
\Styx\,50,1978,,,
\"Ray Parker\,\ Jr."\,64,1978,,
\KISS\,68,1978,,,
\Van Halen\,65,1978,,,
\Van Halen\,64,1978,,,
\Queen\,66,1978,,,
\Patti Smith\,65,1978,,,
\The Cars\,69,1978,,,
\Kate Bush\,68,1978,,,
\Rupert Holmes\,71,1979,,,
\Electric Light Orchestra\,70,1979,,,
\Gary Numan / Tubeway Army\,51,1979,,,
\The Cure\,73,1979,,,
\George Harrison\,48,1979,,,
\George Harrison\,34,1979,,,
\AC/DC\,83,1979,,,
\Pink Floyd\,76,1979,,,
\Pink Floyd\,74,1979,,,
\Motörhead\,61,1979,,,
\Rex Smith\,0,1979,,,
\Norman Greenbaum\,68,1979,,,
\The Knack\,73,1979,,,
\Jefferson Starship\,61,1979,,,
\Molly Hatchet\,58,1979,,,
\Blackfoot\,54,1979,,,
\Pink Floyd\,76,1979,,,
\AC/DC\,83,1979,,,
\Pink Floyd\,74,1979,,,
\The Knack\,73,1979,,,
\The Clash\,73,1979,,,
\Electric Light Orchestra\,70,1979,,,
\The Clash\,64,1979,,,
\Tom Petty and the Heartbreakers\,63,1979,,,
\Michael Johnson\,43,1979,,,
\Christopher Cross\,64,1979,,,
\Rupert Holmes\,71,1979,,,
\Norman Greenbaum\,68,1979,,,
\Foreigner\,48,1979,,,
\KISS\,21,1979,,,
\The Police\,18,1979,,,
\ZZ Top\,41,1979,,,
\Led Zeppelin\,40,1979,,,
\Van Halen\,2,1979,,,
\Tim Curry\,30,1979,,,
\The Police\,16,1979,,,
\Ian Hunter\,33,1979,,,
\Electric Light Orchestra\,0,1979,,,
\Led Zeppelin\,63,1979,,,
\Supertramp\,71,1979,,,
\Supertramp\,65,1979,,,
\The B-52's\,46,1979,,,
\Supertramp\,35,1979,,,
\Tom Petty and the Heartbreakers\,60,1979,,,
\Van Halen\,58,1979,,,
\KISS\,78,1979,,,
\Joe Jackson\,58,1979,,,
\Gary Numan\,63,1979,,,
\Pink Floyd\,74,1979,,,
\Pink Floyd\,76,1979,,,
\The Clash\,73,1979,,,
\Joy Division\,68,1979,,,
\Joy Division\,59,1979,,,
\The Cure\,62,1979,,,
\Gary Numan\,44,1979,,,
\Tubeway Army\,50,1979,,,
\Th' Dudes\,48,1979,,,
\The Cure\,73,1979,,,
\The Police\,74,1979,,,
\The Undertones\,45,1979,,,
\The Jam\,25,1979,,,
\KISS\,21,1979,,,
\Rainbow\,13,1979,,,
\AC/DC\,83,1979,,,
\The Police\,18,1979,,,
\Scorpions\,5,1979,,,
\Scorpions\,4,1979,,,
\Scorpions\,2,1979,,,
\The Knack\,73,1979,,,
\Pink Floyd\,17,1979,,,
\Pink Floyd\,11,1979,,,
\Led Zeppelin\,62,1979,,,
\Journey\,25,1979,,,
\Status Quo\,62,1979,,,
\El Gran Combo De Puerto Rico\,55,1979,,,
\El Gran Combo De Puerto Rico\,55,1979,,,
\Sister Sledge\,71,1979,,,
\Electric Light Orchestra\,70,1979,,,
\Johnny Kemp\,48,1979,,,
\The Whispers\,25,1979,,,
\Kimiko Kasai\,37,1979,,,
\Kimiko Kasai\,20,1979,,,
\Gino Soccio\,50,1979,,,
\Donna Summer\,5,1979,,,
\Journey\,71,1980,,,
\AC/DC\,83,1980,,,
\Shaun Cassidy\,18,1980,,,
\Robert Palmer\,6,1980,,,
\AC/DC\,78,1980,,,
\The Buggles\,70,1980,,,
\Air Supply\,67,1980,,,
\John Lennon\,1,1980,,,
\John Lennon\,0,1980,,,
\John Lennon\,0,1980,,,
\John Lennon\,1,1980,,,
\Miguel Rios\,63,1980,,,
\AC/DC\,83,1980,,,
\Aerosmith\,65,1980,,,
\Queen\,60,1980,,,
\Queen\,44,1980,,,
\Queen\,82,1980,,,
\Queen\,42,1980,,,
\Queen\,74,1980,,,
\Queen\,41,1980,,,
\Queen\,44,1980,,,
\Queen\,42,1980,,,
\Queen\,38,1980,,,
\Queen\,62,1980,,,
\Pat Benatar\,68,1980,,,
\Ambrosia\,63,1980,,,
\Queen\,74,1980,,,
\AC/DC\,78,1980,,,
\AC/DC\,83,1980,,,
\Aerosmith\,65,1980,,,
\Air Supply\,67,1980,,,
\Billy Joel\,66,1980,,,
\Ozzy Osbourne\,77,1980,,,
\Daryl Hall & John Oates\,77,1980,,,
\The Kinks\,51,1980,,,
\Journey\,71,1980,,,
\Rush\,67,1980,,,
\Rush\,60,1980,,,
\REO Speedwagon\,65,1980,,,
\Pat Benatar\,68,1980,,,
\Ambrosia\,63,1980,,,
\Daryl Hall & John Oates\,61,1980,,,
\Steely Dan\,60,1980,,,
\Robbie Dupree\,52,1980,,,
\Elton John\,45,1980,,,
\Benny Mardones\,51,1980,,,
\Air Supply\,60,1980,,,
\Judas Priest\,69,1980,,,
\Dire Straits\,54,1980,,,
\Dire Straits\,43,1980,,,
\Judas Priest\,63,1980,,,
\The Babys\,0,1980,,,
\REO Speedwagon\,70,1980,,,
\The Buggles\,63,1980,,,
\Queen\,82,1980,,,
\AC/DC\,70,1980,,,
\AC/DC\,69,1980,,,
\Orchestral Manoeuvres In The Dark\,65,1980,,,
\Joy Division\,52,1980,,,
\The Cure\,53,1980,,,
\Martha and the Muffins\,56,1980,,,
\Orchestral Manoeuvres In The Dark\,55,1980,,,
\Martha and the Muffins\,16,1980,,,
\The Cure\,43,1980,,,
\Th' Dudes\,52,1980,,,
\Dire Straits\,22,1980,,,
\Pretenders\,65,1980,,,
\The Vapors\,50,1980,,,
\The Buggles\,70,1980,,,
\Dire Straits\,54,1980,,,
\Steely Dan\,60,1980,,,
\Ozzy Osbourne\,77,1980,,,
\Judas Priest\,63,1980,,,
\Motörhead\,74,1980,,,
\AC/DC\,78,1980,,,
\AC/DC\,83,1980,,,
\Scorpions\,3,1980,,,
\Judas Priest\,69,1980,,,
\Deep Purple\,52,1980,,,
\Motörhead\,4,1980,,,
\REO Speedwagon\,70,1980,,,
\Air Supply\,67,1980,,,
\Thin Lizzy\,0,1980,,,
\Deep Purple\,42,1980,,,
\Deep Purple\,22,1980,,,
\Deep Purple\,18,1980,,,
\Aerosmith\,38,1980,,,
\Aerosmith\,39,1980,,,
\Aerosmith\,48,1980,,,
\Black Sabbath\,1,1980,,,
\Rush\,2,1980,,,
\The High School of Music & Art\,0,1980,,,
\Diana Ross\,65,1980,,,
\Daryl Hall & John Oates\,77,1980,,,
\Diana Ross\,66,1980,,,
\The S.O.S Band\,58,1980,,,
\Chain Reaction\,29,1980,,,
\Foreigner\,67,1981,,,
\Loverboy\,66,1981,,,
\Depeche Mode\,71,1981,,,
\The Cars\,14,1981,,,
\Orchestral Manoeuvres In The Dark\,54,1981,,,
\Orchestral Manoeuvres In The Dark\,32,1981,,,
\YELLOW MAGIC ORCHESTRA\,16,1981,,,
\Simple Minds\,42,1981,,,
\The Human League\,74,1981,,,
\Soft Cell\,18,1981,,,
\Depeche Mode\,14,1981,,,
\DAF\,2,1981,,,
\Depeche Mode\,40,1981,,,
\Kim Wilde\,4,1981,,,
\Z.Z. Hill\,35,1981,,,
\Z.Z. Hill\,37,1981,,,
\Def Leppard\,55,1981,,,
\Foreigner\,69,1981,,,
\Rush\,73,1981,,,
\Gary Numan\,7,1981,,,
\Mötley Crüe\,64,1981,,,
\The J. Geils Band\,71,1981,,,
\Billy Squier\,64,1981,,,
\Sammy Hagar\,58,1981,,,
\Loverboy\,66,1981,,,
\Journey\,80,1981,,,
\April Wine\,47,1981,,,
\Rick Springfield\,70,1981,,,
\Journey\,80,1981,,,
\Joan Jett & The Blackhearts\,72,1981,,,
\Queen\,9,1981,,,
\Rush\,3,1981,,,
\Blue Öyster Cult\,67,1981,,,
\Rick Springfield\,70,1981,,,
\Rush\,73,1981,,,
\Rush\,69,1981,,,
\Foreigner\,67,1981,,,
\Billy Squier\,61,1981,,,
\Billy Squier\,64,1981,,,
\The Rolling Stones\,76,1981,,,
\AC/DC\,58,1981,,,
\Billy Squier\,0,1981,,,
\Blue Öyster Cult\,44,1981,,,
\Meat Loaf\,47,1981,,,
\Loverboy\,66,1981,,,
\Rush\,0,1981,,,
\Ted Nugent\,56,1981,,,
\Queen\,41,1981,,,
\Queen\,47,1981,,,
\Joan Jett & The Blackhearts\,63,1981,,,
\Stevie Nicks\,58,1981,,,
\Pink Floyd\,50,1981,,,
\Billy Squier\,0,1981,,,
\The J. Geils Band\,71,1981,,,
\Journey\,69,1981,,,
\Journey\,58,1981,,,
\Foreigner\,58,1981,,,
\Styx\,55,1981,,,
\The Human League\,74,1981,,,
\Soft Cell\,53,1981,,,
\Tommy Tutone\,60,1981,,,
\The Human League\,74,1981,,,
\Blondie\,70,1981,,,
\The Go-Go's\,57,1981,,,
\Depeche Mode\,71,1981,,,
\Phil Collins\,76,1981,,,
\New Order\,52,1981,,,
\A Flock Of Seagulls\,50,1981,,,
\A Flock Of Seagulls\,38,1981,,,
\Spandau Ballet\,30,1981,,,
\The Cars\,48,1981,,,
\Soft Cell\,74,1981,,,
\The Psychedelic Furs\,57,1981,,,
\George Harrison\,53,1981,,,
\Men At Work\,63,1981,,,
\Depeche Mode\,61,1981,,,
\Ozzy Osbourne\,0,1981,,,
\Rainbow\,4,1981,,,
\Journey\,80,1981,,,
\Rush\,0,1981,,,
\Ted Nugent\,56,1981,,,
\Rush\,3,1981,,,
\The Sugarhill Gang\,42,1981,,,
\Rush\,73,1981,,,
\Rick James\,64,1981,,,
\Akira Terao\,32,1981,,,
\Luther Vandross\,69,1981,,,
\Pat Benatar\,55,1982,,,
\Duran Duran\,61,1982,,,
\Michael Jackson\,77,1982,,,
\Duran Duran\,71,1982,,,
\Heaven 17\,44,1982,,,
\Depeche Mode\,30,1982,,,
\Michael Jackson\,77,1982,,,
\Asia\,8,1982,,,
\Grandmaster Flash & The Furious Five\,48,1982,,,
\Michael Jackson\,77,1982,,,
\Paul McCartney\,1,1982,,,
\Carl Anderson\,34,1982,,,
\Whitesnake\,60,1982,,,
\The Clash\,79,1982,,,
\Queen\,38,1982,,,
\Queen\,36,1982,,,
\Queen\,40,1982,,,
\Queen\,44,1982,,,
\Queen\,35,1982,,,
\Queen\,35,1982,,,
\Queen\,37,1982,,,
\Queen\,35,1982,,,
\Queen\,43,1982,,,
\Queen\,60,1982,,,
\Asia\,66,1982,,,
\38 Special\,63,1982,,,
\John Mellencamp\,73,1982,,,
\Steve Winwood\,65,1982,,,
\Survivor\,72,1982,,,
\George Thorogood & The Destroyers\,67,1982,,,
\Aldo Nova\,51,1982,,,
\TOTO\,83,1982,,,
\The Clash\,79,1982,,,
\Survivor\,72,1982,,,
\John Mellencamp\,69,1982,,,
\Ronnie Milsap\,48,1982,,,
\Ronnie Milsap\,41,1982,,,
\The Alan Parsons Project\,67,1982,,,
\TOTO\,47,1982,,,
\Asia\,8,1982,,,
\The Who\,56,1982,,,
\Iron Maiden\,16,1982,,,
\Billy Idol\,12,1982,,,
\Three Dog Night\,46,1982,,,
\George Thorogood & The Destroyers\,67,1982,,,
\Asia\,8,1982,,,
\Duran Duran\,71,1982,,,
\Men Without Hats\,54,1982,,,
\Michael Jackson\,77,1982,,,
\Van Halen\,52,1982,,,
\Michael Jackson\,81,1982,,,
\Whitesnake\,60,1982,,,
\Judas Priest\,64,1982,,,
\The Clash\,79,1982,,,
\Adam Ant\,51,1982,,,
\TOTO\,83,1982,,,
\A Flock Of Seagulls\,22,1982,,,
\Violent Femmes\,9,1982,,,
\The Psychedelic Furs\,64,1982,,,
\Duran Duran\,71,1982,,,
\ABC\,60,1982,,,
\Madness\,65,1982,,,
\Culture Club\,63,1982,,,
\Queen\,81,1982,,,
\Duran Duran\,33,1982,,,
\Duran Duran\,29,1982,,,
\Heaven 17\,44,1982,,,
\Scorpions\,60,1982,,,
\Asia\,8,1982,,,
\Scorpions\,5,1982,,,
\Scorpions\,5,1982,,,
\Scorpions\,2,1982,,,
\Billy Idol\,68,1982,,,
\Iron Maiden\,6,1982,,,
\A Flock Of Seagulls\,58,1982,,,
\The Clash\,72,1982,,,
\Van Halen\,52,1982,,,
\Phil Collins\,57,1982,,,
\Survivor\,58,1982,,,
\Billy Idol\,12,1982,,,
\Duran Duran\,71,1982,,,
\Iron Maiden\,16,1982,,,
\Iron Maiden\,12,1982,,,
\El Gran Combo De Puerto Rico\,55,1982,,,
\The Flirts\,48,1982,,,
\Michael Jackson\,71,1982,,,
\George Strait\,66,1982,,,
\The Gap Band\,56,1982,,,
\George Clinton\,51,1982,,,
\Jeffrey Osborne\,57,1982,,,
\Prince\,68,1982,,,
\Prince\,49,1982,,,
\Gwen McCrae\,56,1982,,,
\Imagination\,31,1982,,,
\Journey\,67,1983,,,
\Eurythmics\,81,1983,,,
\Eurythmics\,81,1983,,,
\Eurythmics\,62,1983,,,
\Depeche Mode\,24,1983,,,
\Orchestral Manoeuvres In The Dark\,33,1983,,,
\Angelic Upstarts\,33,1983,,,
\Real Life\,55,1983,,,
\Peter Schilling\,49,1983,,,
\Tears For Fears\,0,1983,,,
\Culture Club\,64,1983,,,
\Europe\,8,1983,,,
\Cyndi Lauper\,76,1983,,,
\Latimore\,39,1983,,,
\Paul McCartney\,2,1983,,,
\オメガトライブ\,40,1983,,,
\オメガトライブ\,25,1983,,,
\オメガトライブ\,37,1983,,,
\オメガトライブ\,25,1983,,,
\オメガトライブ\,20,1983,,,
\オメガトライブ\,25,1983,,,
\オメガトライブ\,25,1983,,,
\Kiyotaka Sugiyama\,24,1983,,,
\オメガトライブ\,18,1983,,,
\Def Leppard\,64,1983,,,
\Def Leppard\,43,1983,,,
\Def Leppard\,55,1983,,,
\ZZ Top\,72,1983,,,
\Night Ranger\,60,1983,,,
\Quiet Riot\,69,1983,,,
\Billy Idol\,71,1983,,,
\The Tubes\,50,1983,,,
\Yes\,69,1983,,,
\Zebra\,42,1983,,,
\Krokus\,52,1983,,,
\The Police\,24,1983,,,
\U2\,66,1983,,,
\Journey\,67,1983,,,
\Def Leppard\,64,1983,,,
\ZZ Top\,72,1983,,,
\Billy Idol\,71,1983,,,
\Exile\,57,1983,,,
\Journey\,49,1983,,,
\Styx\,60,1983,,,
\Yes\,69,1983,,,
\Stevie Ray Vaughan\,65,1983,,,
\ZZ Top\,68,1983,,,
\ZZ Top\,59,1983,,,
\Quiet Riot\,69,1983,,,
\U2\,72,1983,,,
\The Police\,28,1983,,,
\Billy Idol\,6,1983,,,
\Yes\,7,1983,,,
\Dio\,65,1983,,,
\Eddie Money\,54,1983,,,
\Journey\,67,1983,,,
\Billy Joel\,77,1983,,,
\Eurythmics\,81,1983,,,
\Def Leppard\,61,1983,,,
\The Police\,83,1983,,,
\Cyndi Lauper\,76,1983,,,
\New Order\,65,1983,,,
\Talking Heads\,70,1983,,,
\New Order\,51,1983,,,
\David Bowie\,28,1983,,,
\David Bowie\,32,1983,,,
\Tears For Fears\,64,1983,,,
\Billy Idol\,67,1983,,,
\David Bowie\,22,1983,,,
\Skeletal Family\,38,1983,,,
\Naked Eyes\,56,1983,,,
\The Romantics\,60,1983,,,
\Eurythmics\,62,1983,,,
\Eurythmics\,81,1983,,,
\David Bowie\,71,1983,,,
\Nena\,73,1983,,,
\Culture Club\,72,1983,,,
\Kajagoogoo\,57,1983,,,
\Thompson Twins\,33,1983,,,
\Violent Femmes\,18,1983,,,
\New Order\,45,1983,,,
\Ministry\,36,1983,,,
\New Order\,54,1983,,,
\U2\,72,1983,,,
\Dio\,60,1983,,,
\Quiet Riot\,61,1983,,,
\KISS\,63,1983,,,
\Europe\,5,1983,,,
\Dio\,61,1983,,,
\Mötley Crüe\,66,1983,,,
\Ozzy Osbourne\,65,1983,,,
\Night Ranger\,60,1983,,,
\ZZ Top\,72,1983,,,
\Dokken\,55,1983,,,
\Eddie Money\,52,1983,,,
\ZZ Top\,68,1983,,,
\Eddie Money\,54,1983,,,
\Quiet Riot\,69,1983,,,
\Yes\,7,1983,,,
\Iron Maiden\,8,1983,,,
\Wham!\,26,1984,,,
\Boney M.\,59,1984,,,
\Scorpions\,14,1984,,,
\Twisted Sister\,73,1984,,,
\Nena\,24,1984,,,
\Alphaville\,65,1984,,,
\Frankie Goes To Hollywood\,11,1984,,,
\Miguel Bosé\,34,1984,,,
\This Mortal Coil\,51,1984,,,
\The Lotus Eaters\,21,1984,,,
\Bronski Beat\,12,1984,,,
\The Blue Nile\,54,1984,,,
\Alphaville\,53,1984,,,
\Queen\,3,1984,,,
\Nena\,24,1984,,,
\REO Speedwagon\,73,1984,,,
\Madonna\,54,1984,,,
\Foreigner\,77,1984,,,
\Pat Benatar\,66,1984,,,
\Run–D.M.C.\,43,1984,,,
\Chicago\,72,1984,,,
\Kiyotaka Sugiyama\,33,1984,,,
\オメガトライブ\,26,1984,,,
\オメガトライブ\,23,1984,,,
\オメガトライブ\,23,1984,,,
\オメガトライブ\,24,1984,,,
\オメガトライブ\,25,1984,,,
\オメガトライブ\,27,1984,,,
\オメガトライブ\,21,1984,,,
\オメガトライブ\,32,1984,,,
\オメガトライブ\,17,1984,,,
\オメガトライブ\,16,1984,,,
\Kiyotaka Sugiyama\,40,1984,,,
\オメガトライブ\,19,1984,,,
\オメガトライブ\,26,1984,,,
\オメガトライブ\,20,1984,,,
\オメガトライブ\,16,1984,,,
\オメガトライブ\,19,1984,,,
\オメガトライブ\,14,1984,,,
\Wham!\,26,1984,,,
\REO Speedwagon\,73,1984,,,
\Bryan Adams\,14,1984,,,
\Wham!\,3,1984,,,
\The Honeydrippers\,49,1984,,,
\Bryan Adams\,3,1984,,,
\Bruce Springsteen\,4,1984,,,
\Julian Lennon\,22,1984,,,
\Ashford & Simpson\,54,1984,,,
\Bruce Springsteen\,17,1984,,,
\Jermaine Jackson\,0,1984,,,
\Van Halen\,78,1984,,,
\Foreigner\,77,1984,,,
\Don Henley\,76,1984,,,
\Dokken\,57,1984,,,
\Steve Perry\,62,1984,,,
\Honeymoon Suite\,47,1984,,,
\Ratt\,63,1984,,,
\John Waite\,69,1984,,,
\Van Halen\,78,1984,,,
\Van Halen\,15,1984,,,
\Bruce Springsteen\,75,1984,,,
\Bruce Springsteen\,5,1984,,,
\Bruce Springsteen\,76,1984,,,
\Bruce Springsteen\,67,1984,,,
\Van Halen\,67,1984,,,
\Ratt\,63,1984,,,
\Van Halen\,15,1984,,,
\Scorpions\,14,1984,,,
\Van Halen\,7,1984,,,
\Bruce Springsteen\,16,1984,,,
\Foreigner\,77,1984,,,
\Spinal Tap\,0,1984,,,
\Kansas\,36,1984,,,
\Scorpions\,68,1984,,,
\Bruce Springsteen\,73,1984,,,
\Pretenders\,49,1984,,,
\KISS\,7,1984,,,
\Deep Purple\,13,1984,,,
\REO Speedwagon\,73,1984,,,
\Twisted Sister\,73,1984,,,
\Twisted Sister\,69,1984,,,
\Van Halen\,73,1984,,,
\Bon Jovi\,69,1984,,,
\Pretenders\,70,1984,,,
\Echo & the Bunnymen\,58,1984,,,
\Leonard Cohen\,66,1984,,,
\Scorpions\,68,1984,,,
\The Smiths\,69,1984,,,
\The Smiths\,72,1984,,,
\The Smiths\,58,1984,,,
\The Smiths\,65,1984,,,
\The Smiths\,51,1984,,,
\Fiction Factory\,45,1984,,,
\Bruce Springsteen\,75,1984,,,
\Depeche Mode\,60,1984,,,
\The Psychedelic Furs\,44,1984,,,
\Thompson Twins\,56,1984,,,
\Fiction Factory\,57,1984,,,
\The Icicle Works\,42,1984,,,
\Alphaville\,61,1984,,,
\The Outfield\,70,1985,,,
\a-ha\,83,1985,,,
\a-ha\,83,1985,,,
\Tears For Fears\,2,1985,,,
\Dead Or Alive\,17,1985,,,
\Narada Michael Walden\,46,1985,,,
\Dire Straits\,24,1985,,,
\Mr. Mister\,65,1985,,,
\"Grover Washington\,\ Jr."\,66,1985,,
\Run–D.M.C.\,46,1985,,,
\"Bobby ""Blue"" Bland"\,38,1985,,,
\LL Cool J\,51,1985,,,
\オメガトライブ\,35,1985,,,
\オメガトライブ\,45,1985,,,
\オメガトライブ\,35,1985,,,
\Kiyotaka Sugiyama\,26,1985,,,
\Kiyotaka Sugiyama\,18,1985,,,
\Kiyotaka Sugiyama\,21,1985,,,
\オメガトライブ\,35,1985,,,
\オメガトライブ\,35,1985,,,
\オメガトライブ\,19,1985,,,
\オメガトライブ\,24,1985,,,
\オメガトライブ\,28,1985,,,
\オメガトライブ\,21,1985,,,
\オメガトライブ\,17,1985,,,
\オメガトライブ\,23,1985,,,
\オメガトライブ\,17,1985,,,
\Kiyotaka Sugiyama\,19,1985,,,
\Kiyotaka Sugiyama\,18,1985,,,
\Kiyotaka Sugiyama\,27,1985,,,
\Kiyotaka Sugiyama\,27,1985,,,
\Kiyotaka Sugiyama\,22,1985,,,
\Kiyotaka Sugiyama\,19,1985,,,
\オメガトライブ\,24,1985,,,
\オメガトライブ\,21,1985,,,
\オメガトライブ\,22,1985,,,
\オメガトライブ\,29,1985,,,
\オメガトライブ\,20,1985,,,
\John Parr\,68,1985,,,
\Whitney Houston\,63,1985,,,
\Ready For The World\,51,1985,,,
\Commodores\,61,1985,,,
\Whitney Houston\,50,1985,,,
\'Til Tuesday\,5,1985,,,
\Eurythmics\,47,1985,,,
\The Power Station\,42,1985,,,
\Heart\,3,1985,,,
\David Lee Roth\,46,1985,,,
\Starship\,27,1985,,,
\Mr. Mister\,65,1985,,,
\Whitney Houston\,69,1985,,,
\Eddie Murphy\,58,1985,,,
\Survivor\,64,1985,,,
\Whitney Houston\,65,1985,,,
\Simple Minds\,0,1985,,,
\Heart\,0,1985,,,
\Falco\,1,1985,,,
\Heart\,5,1985,,,
\Miami Sound Machine\,56,1985,,,
\Miami Sound Machine\,43,1985,,,
\Lisa Lisa & Cult Jam\,36,1985,,,
\The Outfield\,70,1985,,,
\Scritti Politti\,0,1985,,,
\James Brown\,55,1985,,,
\The Dream Academy\,53,1985,,,
\Miami Sound Machine\,42,1985,,,
\ZZ Top\,46,1985,,,
\Arcadia\,24,1985,,,
\Marillion\,59,1985,,,
\Mötley Crüe\,70,1985,,,
\Y&T\,45,1985,,,
